SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-1yr,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5+yr,Recency,Frequency,Monetary,usage_ratio,is_monthly_contract,support_tickets,sentiment_score,Segment,Churn_Risk
0,11,74.95,825.7,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,61,4,74.95,0.0906616668682714,1,1,0.4287751240745847,2,0.8282200667007399
0,21,19.6,390.4,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,51,1,19.6,0.0500766479305058,0,0,0.8332862053878323,2,0.0201765440624603
1,1,93.55,93.55,1,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,71,5,93.55,0.989423585404548,1,4,0.4109933038692477,1,0.9052666958973461
1,31,90.7,2845.15,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,41,5,90.7,0.0318676106319062,1,1,0.3435585405097319,0,0.7154306804951209
0,57,69.75,3894.4,0,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,15,5,69.75,0.0179057349694511,0,0,-0.2113177072986714,0,0.04259532339515485
0,45,20.0,886.4,0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,27,4,20.0,0.0225377507324769,0,1,-0.9974311489463972,2,0.017240985772142947
0,10,95.25,1021.55,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,62,6,95.25,0.0931494792430688,1,2,-0.7596814825287561,0,0.7706664716339646
0,58,102.1,5885.4,1,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,14,8,102.1,0.0173450665941832,1,4,0.0691090895120782,0,0.48323436279672777
0,14,19.95,268.4,0,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,58,2,19.95,0.0740534521158129,1,3,0.3502597716888393,2,0.1667388443226515
0,27,80.85,2204.35,0,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,45,7,80.85,0.0366608474845262,0,1,-0.165103432207075,0,0.09996954001836715
0,14,90.9,1259.0,1,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,58,7,90.9,0.0721428571428571,1,2,0.4613580230567804,0,0.6528190631828099
0,12,29.2,309.1,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,60,3,29.2,0.0941631731699451,1,3,0.0437245906643575,2,0.30093417768760455
0,69,93.3,6398.05,0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,3,8,93.3,0.0145802892616872,0,3,-0.8516476088113756,0,0.13552765292921595
0,25,89.15,2257.75,1,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,47,7,89.15,0.0394687327061427,1,1,-0.6159674980641023,0,0.4685647586095911
1,58,108.85,6287.25,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,14,9,108.85,0.0173100624180018,0,0,0.6799964464878858,0,0.39149185251497753
0,35,46.35,1662.05,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,37,6,46.35,0.0278704789392982,0,1,0.449825493248879,2,0.03342484962604491
1,16,84.75,1350.15,1,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,56,4,84.75,0.0627243459275432,1,2,0.78952397402499,2,0.8343409128874332
0,45,78.75,3600.65,0,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,27,8,78.75,0.0218649785514972,0,3,-0.7648855017581269,0,0.12146057970724164
0,17,83.55,1329.15,0,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,55,4,83.55,0.0628124647596135,1,1,0.9804450692301478,2,0.7268047516244078
0,1,45.7,45.7,1,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,71,4,45.7,0.9785867237687366,1,0,-0.5811865721001328,1,0.7421392144589725
0,22,19.6,422.5,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,50,1,19.6,0.0462809917355371,0,1,-0.976440247426716,2,0.0269851626220935
1,1,69.95,69.95,1,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,71,2,69.95,0.9859055673009162,1,4,0.9948458781071085,1,0.8782903948351937
0,67,67.85,4627.65,0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,5,7,67.85,0.0146587017812969,0,0,-0.4378522291097737,0,0.028507054224276393
0,67,105.65,6717.9,0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,5,9,105.65,0.0157243001086487,0,2,0.3360389050251198,0,0.20242244588318867
0,2,44.6,97.1,1,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,70,3,44.6,0.454638124362895,1,3,-0.6466353716473896,1,0.7500783352900953
0,23,74.95,1710.45,1,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,49,3,74.95,0.0437932747085804,1,1,0.1604570643982834,2,0.7505269936923404
1,9,75.5,637.4,0,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,63,2,75.5,0.1182644110275689,1,0,0.8080699729091185,2,0.6192980883460609
0,5,20.15,117.95,0,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,67,1,20.15,0.1693989071038251,1,4,-0.3596376651431228,2,0.24815888669602376
0,54,45.2,2460.55,0,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,18,3,45.2,0.0183624139261847,0,0,0.3405079520887184,2,0.04788235879798115
0,57,95.25,5464.65,1,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,15,5,95.25,0.0174270214887524,0,4,-0.624192822403167,0,0.34650330057536416
0,24,89.85,2165.05,1,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,48,5,89.85,0.0414810369105052,1,2,0.2495907974374505,0,0.5880207498926056
0,49,100.45,4941.8,1,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,23,7,100.45,0.0203224892773326,0,3,-0.3270992963649797,0,0.22941143649112283
0,5,47.15,223.15,1,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,67,2,47.15,0.2103502119116662,1,2,-0.5775834828240967,2,0.7624913901032883
0,2,80.2,181.1,1,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,70,3,80.2,0.4404173531026908,1,1,-0.3736358985927297,1,0.870179970302398
0,4,87.1,341.45,1,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,68,6,87.1,0.2543436998101913,1,0,-0.6423178629844013,0,0.7357562482532208
0,70,79.25,5731.85,0,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,2,10,79.25,0.0138238398004482,0,4,0.8038322156757656,0,0.029065066832049194
0,5,75.9,357.75,1,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,67,3,75.9,0.2115679442508711,1,4,-0.2056262273657423,2,0.7720156592510149
0,53,85.7,4616.1,0,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,19,9,85.7,0.0185614346667821,1,0,-0.5094413900512653,0,0.2553381924551886
0,47,98.75,4533.7,1,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,25,8,98.75,0.021776523254019,1,0,-0.1031843179681342,0,0.512864954223308
0,31,20.1,589.25,0,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,41,2,20.1,0.0340533672172808,0,1,-0.3589276663870089,2,0.018798646749187433
0,13,61.8,750.1,0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,59,6,61.8,0.082279323658634,1,2,0.4888385076266519,2,0.20094277509507955
0,28,49.9,1410.25,0,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,44,4,49.9,0.0353587245349867,1,4,0.9424398237709888,2,0.2467618402437273
0,10,86.45,830.85,1,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,62,3,86.45,0.1039249864759271,1,1,-0.1239326866047063,2,0.777937207092225
0,38,20.4,743.5,0,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,34,2,20.4,0.0274009402283411,0,2,0.7220667999444808,2,0.013355618832536846
0,1,45.3,45.3,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,71,2,45.3,0.978401727861771,1,1,0.131726147119239,1,0.7513050661301826
0,67,104.1,7040.85,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,5,7,104.1,0.014783047068597,0,4,-0.685528669811533,0,0.3393048315473796
0,52,75.4,3865.45,0,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,20,7,75.4,0.0195010927336445,0,0,0.3812454841626831,0,0.11044939214347142
0,62,108.15,6825.65,0,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,10,9,108.15,0.0158423238337984,0,0,0.0268689942516402,0,0.10733704402034937
0,16,86.25,1340.1,0,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,56,4,86.25,0.0643128774886287,1,2,0.3012130465042069,2,0.7303383269145708
1,5,81.0,371.65,1,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,67,5,81.0,0.2173621360525962,1,3,0.7793748251433299,2,0.8019794968372842
0,12,95.7,1184.0,0,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,60,4,95.7,0.080759493670886,0,2,-0.1191308586879078,2,0.3792684300731258
0,72,116.85,8477.7,0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,0,11,116.85,0.0137815938764197,0,3,0.8023552464347112,0,0.04810669318077156
1,71,105.75,7382.85,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,1,6,105.75,0.0143217968945739,0,1,0.5013380285633098,0,0.25041888619989877
0,24,20.15,456.85,0,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,48,2,20.15,0.0440100469586108,0,1,-0.0227901482440304,2,0.016589676024006322
0,15,19.6,331.6,0,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,57,1,19.6,0.0589296452194828,0,4,0.2064442713159273,2,0.02237109795511585
0,67,90.6,6056.15,1,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,5,6,90.6,0.0149575295312151,0,3,-0.3488377349619771,0,0.17114245391521318
0,2,60.95,134.6,0,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,70,5,60.95,0.4494837758112094,1,4,0.9671945994775484,1,0.31426192249518276
0,5,25.05,125.5,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,67,2,25.05,0.1980237154150197,1,0,0.334702326100792,2,0.4524654570745777
0,15,88.15,1390.6,1,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,57,4,88.15,0.0633443518252371,1,3,-0.9123062950067402,2,0.6924676848333847
0,1,20.2,20.2,1,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,71,2,20.2,0.9528301886792452,1,2,-0.3467561885039825,1,0.6668001775479013
0,41,60.3,2511.3,0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,31,7,60.3,0.0240019105998487,0,0,0.2466288675181149,0,0.06455463306359645
0,43,63.95,2737.05,0,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,29,6,63.95,0.0233560380562809,1,0,-0.8873334444015204,0,0.30488247675655794
1,1,74.3,74.3,0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,71,3,74.3,0.9867197875166004,1,2,-0.9522316173617144,1,0.8038167076249256
1,1,70.6,70.6,0,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,71,2,70.6,0.9860335195530726,1,0,-0.0999515209443948,1,0.81528449286143
0,26,90.8,2361.8,1,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,46,6,90.8,0.0384289825630607,1,3,-0.33461964061466,0,0.6621585986709398
0,22,79.35,1730.35,1,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,50,4,79.35,0.0458312877234527,1,4,-0.1234027839336682,2,0.690926384846005
0,71,90.55,6404.0,0,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,1,9,90.55,0.0141373926619828,0,0,-0.4746133802399896,0,0.023959022797926187
0,7,19.45,165.35,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,65,1,19.45,0.116922152088969,0,3,-0.6705645061140382,2,0.03283179919539604
1,28,64.45,1867.6,0,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,44,5,64.45,0.0344910628277855,1,1,0.3782867139606753,2,0.21270862075230537
1,16,69.65,1043.3,0,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,56,1,69.65,0.0666953940438571,1,3,0.0291422325356009,2,0.6788099312507574
0,7,19.5,128.6,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,65,1,19.5,0.1504629629629629,0,4,-0.5996915775012663,2,0.044108744005594835
0,69,110.5,7455.45,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,3,8,110.5,0.0148193845596765,0,3,-0.3608211474800034,0,0.24099652497382612
0,1,24.7,24.7,0,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,71,1,24.7,0.9610894941634242,1,2,0.1836158153266518,1,0.6471657239861417
0,3,77.4,206.15,0,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,69,6,77.4,0.3736422881969587,1,4,-0.8555413034550443,2,0.5253504312158154
1,21,96.8,2030.3,1,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,51,5,96.8,0.0476542115886378,1,1,-0.7050939814676409,0,0.6390985790098417
0,69,85.4,5869.4,0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,3,6,85.4,0.014547560643227,1,2,-0.8535087917852198,0,0.4437573427437399
0,71,47.6,3377.8,0,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,1,6,47.6,0.0140878418373387,0,3,0.6246346654282378,0,0.018493123107098684
0,69,19.4,1346.2,0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,3,3,19.4,0.0144002375296912,0,4,0.5048184664240185,2,0.006626494960176001
0,48,103.85,4946.05,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,24,7,103.85,0.0209923085475182,1,1,0.5066258637585141,0,0.6121481817960611
0,47,83.35,4065.0,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,25,6,83.35,0.0204992621741269,1,2,0.4326506869520561,0,0.48164341656316473
0,2,49.4,106.55,1,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,70,3,49.4,0.4593212459321246,1,1,0.3387708473397384,1,0.8191049942158566
0,45,108.45,4964.7,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,27,8,108.45,0.0218398211732484,1,3,-0.04601616924365,0,0.3930617868286555
0,51,81.0,4085.75,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,21,3,81.0,0.0198201504863277,1,1,0.2845563270142299,2,0.39708214551667187
0,22,79.2,1742.75,1,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,50,8,79.2,0.0454193548387096,1,0,-0.9232768904240508,0,0.4399819682593549
0,72,86.65,6224.8,0,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,0,8,86.65,0.0139178900703524,0,2,0.2429288453135691,0,0.02504794425320382
0,37,92.95,3415.25,0,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,35,8,92.95,0.0272081961214782,1,1,0.5557554110737544,0,0.5964213460635968
0,71,90.35,6325.25,0,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,1,10,90.35,0.0142817624975301,0,3,0.0007167207687803,0,0.04406419555953424
0,7,48.7,340.25,1,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,65,4,48.7,0.1427106227106227,1,3,-0.2849733431455261,2,0.5703294380279051
0,66,25.15,1683.6,0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,6,3,25.15,0.0149293600854802,0,1,-0.4451465303980417,2,0.012501569457331274
0,51,76.4,3966.3,0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,21,8,76.4,0.0192574294860484,0,3,0.2856041003241649,0,0.08065388360688594
